offense_id,occur_date,occur_time,MinOfucr,Shift,Avg Day,UC2 Literal,neighborhood,x,y
91021474,4/11/09,18:00:00,660,Unk,Sun,LARCENY-NON VEHICLE,Home Park,-84.40336,33.78304
91040108,4/14/09,0:38:00,690,Morn,Tue,LARCENY-NON VEHICLE,Home Park,-84.40737,33.78735
91041057,3/11/09,12:00:00,511,Unk,Unk,BURGLARY-RESIDENCE,Home Park,-84.39801,33.78982
91041554,4/14/09,16:55:00,720,Eve,Tue,AUTO THEFT,Home Park,-84.39346,33.78935
91051117,4/14/09,17:00:00,690,Morn,Wed,LARCENY-NON VEHICLE,Home Park,-84.40552,33.78599
91070630,4/16/09,17:00:00,690,Morn,Fri,LARCENY-NON VEHICLE,Home Park,-84.40552,33.78599
91070714,4/16/09,16:30:00,690,Unk,Fri,LARCENY-NON VEHICLE,Home Park,-84.40737,33.78735
91081935,4/18/09,18:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Home Park,-84.40974,33.78332
91090573,4/18/09,21:30:00,720,Morn,Sun,AUTO THEFT,Home Park,-84.41167,33.78257
91100063,4/20/09,0:38:00,690,Morn,Mon,LARCENY-NON VEHICLE,Home Park,-84.40737,33.78735
91100285,4/17/09,18:00:00,512,Unk,Unk,BURGLARY-NONRES,Home Park,-84.39239,33.78868
91110958,4/14/09,12:00:00,512,Unk,Unk,BURGLARY-NONRES,Home Park,-84.40621,33.78596
91121095,4/22/09,13:15:00,430,Day,Wed,AGG ASSAULT,Home Park,-84.40705,33.78494
91121256,4/22/09,0:01:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Home Park,-84.39789,33.78223
91142234,4/24/09,20:10:00,430,Eve,Fri,AGG ASSAULT,Home Park,-84.403,33.78426
91160334,4/26/09,3:30:00,630,Morn,Sun,LARCENY-NON VEHICLE,Home Park,-84.39797,33.78635
91170978,4/27/09,12:27:00,640,Day,Mon,LARCENY-FROM VEHICLE,Home Park,-84.404,33.78824
91172005,4/27/09,21:10:00,650,Eve,Mon,LARCENY-FROM VEHICLE,Home Park,-84.40387,33.7883
91180352,4/27/09,16:00:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Home Park,-84.404,33.78824
91181071,4/28/09,11:50:00,640,Day,Tue,LARCENY-FROM VEHICLE,Home Park,-84.41168,33.783
91181319,4/27/09,17:00:00,710,Unk,Tue,AUTO THEFT,Home Park,-84.40258,33.783
91190600,4/28/09,18:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Home Park,-84.40344,33.78852
91190690,4/27/09,21:00:00,650,Unk,Unk,LARCENY-FROM VEHICLE,Home Park,-84.40387,33.7883
91191014,4/29/09,0:30:00,710,Morn,Wed,AUTO THEFT,Home Park,-84.40758,33.78194
91200694,4/29/09,22:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Home Park,-84.41206,33.78406
91200884,4/30/09,3:00:00,650,Day,Thu,LARCENY-FROM VEHICLE,Home Park,-84.41065,33.78535
91202206,4/30/09,20:30:00,710,Eve,Thu,AUTO THEFT,Home Park,-84.41198,33.78226
91211819,5/1/09,8:00:00,640,Day,Fri,LARCENY-FROM VEHICLE,Home Park,-84.40516,33.78295
91212138,4/17/09,12:00:00,511,Unk,Unk,BURGLARY-RESIDENCE,Home Park,-84.40225,33.78176
91220681,5/2/09,3:00:00,710,Morn,Sat,AUTO THEFT,Home Park,-84.40268,33.78394
91220887,5/1/09,18:00:00,511,Morn,Sat,BURGLARY-RESIDENCE,Home Park,-84.40344,33.78852
91220984,5/1/09,22:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Home Park,-84.41069,33.78062
91221839,5/1/09,21:30:00,640,Unk,Sat,LARCENY-FROM VEHICLE,Home Park,-84.39744,33.78433
91231241,5/3/09,16:10:00,650,Eve,Sun,LARCENY-FROM VEHICLE,Home Park,-84.40289,33.78827
91231835,5/3/09,20:00:00,710,Eve,Sun,AUTO THEFT,Home Park,-84.41198,33.78226
91241055,5/2/09,12:00:00,650,Day,Sat,LARCENY-FROM VEHICLE,Home Park,-84.41058,33.78177
91242284,5/4/09,22:45:00,311,Eve,Mon,ROBBERY-PEDESTRIAN,Home Park,-84.40835,33.78196
91251038,5/5/09,12:15:00,640,Day,Tue,LARCENY-FROM VEHICLE,Home Park,-84.41198,33.78226
91251783,4/22/09,15:00:00,521,Unk,Unk,BURGLARY-RESIDENCE,Home Park,-84.40289,33.78827
91261322,5/6/09,15:10:00,311,Eve,Wed,ROBBERY-PEDESTRIAN,Home Park,-84.40705,33.78494
91270469,5/6/09,16:30:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Home Park,-84.39792,33.78532
91270836,5/7/09,0:30:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Home Park,-84.41244,33.78183
91301187,5/9/09,23:30:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Home Park,-84.40344,33.78852
