offense_id,occur_date,occur_time,MinOfucr,Shift,Avg Day,UC2 Literal,neighborhood,x,y
102540857,9/11/10,2:30:00,640,Day,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38263,33.78751
102541857,9/11/10,10:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38779,33.78881
102550019,9/11/10,21:20:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38122,33.77833
102550355,9/12/10,2:50:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38451,33.78575
102551099,9/11/10,22:00:00,710,Unk,Sun,AUTO THEFT,Midtown,-84.38095,33.78303
102551137,9/11/10,20:30:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37676,33.77941
102551257,9/10/10,11:30:00,311,Day,Fri,ROBBERY-PEDESTRIAN,Midtown,-84.38943,33.77138
102551277,9/12/10,17:30:00,690,Eve,Sun,LARCENY-NON VEHICLE,Midtown,-84.37535,33.78033
102560957,9/11/10,23:30:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38318,33.78627
102561753,9/13/10,18:40:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38437,33.78601
102570540,9/14/10,8:50:00,630,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
102570569,9/10/10,3:00:00,640,Unk,Unk,LARCENY-FROM VEHICLE,Midtown,-84.37534,33.77857
102571028,9/14/10,12:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38414,33.7891
102571355,9/14/10,13:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38554,33.77448
102571428,9/14/10,15:50:00,630,Eve,Tue,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
102571574,9/14/10,9:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38823,33.78805
102571597,9/14/10,9:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.3899,33.78477
102571600,9/14/10,8:30:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38823,33.78805
102571664,9/14/10,18:00:00,420,Eve,Tue,AGG ASSAULT,Midtown,-84.38619,33.77159
102572306,9/14/10,19:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38923,33.78045
102580547,9/14/10,12:30:00,670,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38767,33.77319
102580812,9/14/10,22:30:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.36805,33.77813
102580868,9/15/10,2:48:00,532,Morn,Wed,BURGLARY-NONRES,Midtown,-84.3849,33.7802
102581803,9/15/10,17:45:00,730,Eve,Wed,AUTO THEFT,Midtown,-84.36922,33.77521
102582165,9/15/10,10:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38781,33.78667
102582316,9/15/10,10:30:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38414,33.7891
102590677,9/15/10,10:15:00,670,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.37151,33.78119
102592199,9/16/10,12:30:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38358,33.78347
102592210,9/16/10,20:31:00,325,Eve,Thu,ROBBERY-RESIDENCE,Midtown,-84.38718,33.77773
102592244,9/16/10,20:50:00,511,Eve,Thu,BURGLARY-RESIDENCE,Midtown,-84.3738,33.7764
102600764,9/16/10,7:45:00,640,Unk,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38144,33.77153
102600798,9/16/10,18:00:00,670,Eve,Thu,LARCENY-NON VEHICLE,Midtown,-84.38963,33.77694
102601132,9/16/10,22:50:00,650,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.39033,33.78095
102601893,9/16/10,15:00:00,640,Unk,Fri,LARCENY-FROM VEHICLE,Midtown,-84.3676,33.77973
102602147,9/17/10,20:50:00,630,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.36528,33.77406
102602394,9/17/10,19:30:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.36941,33.77949
102610452,9/17/10,21:00:00,511,Morn,Sat,BURGLARY-RESIDENCE,Midtown,-84.38079,33.78346
102611116,9/18/10,1:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38434,33.78524
102611313,9/14/10,12:00:00,650,Unk,Unk,LARCENY-FROM VEHICLE,Midtown,-84.37867,33.78218
102611973,9/18/10,21:30:00,440,Eve,Sat,AGG ASSAULT,Midtown,-84.38412,33.77925
102612006,9/18/10,21:45:00,511,Eve,Sat,BURGLARY-RESIDENCE,Midtown,-84.36757,33.77521
102620903,9/19/10,12:00:00,690,Day,Sun,LARCENY-NON VEHICLE,Midtown,-84.37336,33.77333
102621562,9/15/10,20:00:00,720,Unk,Unk,AUTO THEFT,Midtown,-84.36561,33.77469
102630266,9/19/10,22:00:00,311,Morn,Mon,ROBBERY-PEDESTRIAN,Midtown,-84.37991,33.78169
102630635,9/20/10,9:30:00,690,Day,Mon,LARCENY-NON VEHICLE,Midtown,-84.385,33.77129
102630640,9/19/10,18:00:00,522,Morn,Mon,BURGLARY-NONRES,Midtown,-84.38174,33.77178
102630808,9/19/10,14:30:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37857,33.77248
102631203,9/20/10,9:00:00,660,Day,Mon,LARCENY-NON VEHICLE,Midtown,-84.3676,33.77973
102631323,9/19/10,12:30:00,640,Day,Sun,LARCENY-FROM VEHICLE,Midtown,-84.3822,33.7821
102631331,9/16/10,22:30:00,710,Unk,Unk,AUTO THEFT,Midtown,-84.37991,33.78169
102631519,9/20/10,16:00:00,690,Eve,Mon,LARCENY-NON VEHICLE,Midtown,-84.38109,33.77953
102631773,9/20/10,17:20:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38402,33.78041
102631815,9/20/10,20:00:00,630,Eve,Mon,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
102631951,9/20/10,20:30:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38456,33.78043
102640010,9/21/10,0:05:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38006,33.77462
102640319,9/21/10,4:05:00,512,Morn,Tue,BURGLARY-NONRES,Midtown,-84.38425,33.78026
102640437,9/21/10,7:11:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.39048,33.79871
102640698,9/21/10,7:15:00,512,Day,Tue,BURGLARY-NONRES,Midtown,-84.39048,33.79871
102640710,9/20/10,21:00:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38174,33.77178
102640898,9/20/10,20:45:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.36722,33.77376
102640976,9/18/10,23:00:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37701,33.78031
102641912,9/20/10,17:00:00,660,Eve,Mon,LARCENY-NON VEHICLE,Midtown,-84.37897,33.78384
102642162,9/15/10,12:00:00,640,Unk,Unk,LARCENY-FROM VEHICLE,Midtown,-84.39037,33.78143
102642326,9/21/10,22:22:00,430,Eve,Tue,AGG ASSAULT,Midtown,-84.38401,33.78171
102642358,9/21/10,22:30:00,311,Eve,Tue,ROBBERY-PEDESTRIAN,Midtown,-84.38576,33.77863
102642363,9/21/10,18:45:00,720,Eve,Tue,AUTO THEFT,Midtown,-84.38719,33.77692
102650159,9/22/10,1:30:00,660,Morn,Wed,LARCENY-NON VEHICLE,Midtown,-84.37822,33.78065
102670775,9/23/10,20:00:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38382,33.77248
102671213,9/23/10,21:00:00,640,Unk,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38786,33.79354
102672020,9/24/10,13:00:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38535,33.78934
102672088,9/24/10,19:50:00,630,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.37056,33.77457
102680355,9/24/10,23:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38047,33.78178
102680428,9/25/10,4:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37666,33.77959
102680813,9/24/10,19:00:00,650,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.36964,33.77523
102680819,9/25/10,0:30:00,650,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.3882,33.78937
102690342,9/26/10,2:50:00,341,Morn,Sun,ROBBERY-PEDESTRIAN,Midtown,-84.37905,33.78187
102691515,9/26/10,18:00:00,650,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38781,33.78153
102691679,9/26/10,22:59:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38924,33.77308
102701291,9/27/10,13:00:00,690,Day,Mon,LARCENY-NON VEHICLE,Midtown,-84.38781,33.78153
102701329,9/27/10,16:00:00,630,Eve,Mon,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
102701594,9/27/10,14:00:00,690,Eve,Mon,LARCENY-NON VEHICLE,Midtown,-84.38158,33.78421
102710445,9/27/10,23:30:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38484,33.77411
102711806,9/17/10,8:00:00,670,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.37151,33.78119
102712015,9/28/10,18:30:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38047,33.78178
102720449,9/28/10,8:45:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.36561,33.77469
102720781,9/28/10,1:00:00,640,Unk,Tue,LARCENY-FROM VEHICLE,Midtown,-84.37454,33.78033
102730113,9/29/10,20:30:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38533,33.77831
102730430,9/30/10,5:55:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.36869,33.78174
102730487,9/30/10,7:15:00,440,Day,Thu,AGG ASSAULT,Midtown,-84.38295,33.78363
102730648,4/27/10,9:00:00,670,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38968,33.78677
102731069,9/18/10,19:00:00,730,Morn,Sun,AUTO THEFT,Midtown,-84.38752,33.7805
102732245,9/30/10,21:00:00,317,Eve,Thu,ROBBERY-PEDESTRIAN,Midtown,-84.37784,33.77999
102732436,9/30/10,23:00:00,430,Morn,Thu,AGG ASSAULT,Midtown,-84.39104,33.79673
102740647,9/30/10,17:30:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37452,33.7815
102741457,10/1/10,13:20:00,690,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.3901,33.78041
102741585,10/1/10,8:00:00,650,Day,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38779,33.78881
102750308,10/1/10,23:30:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38216,33.78649
102750317,10/2/10,1:30:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38047,33.78178
102750369,10/1/10,21:45:00,670,Morn,Sat,LARCENY-NON VEHICLE,Midtown,-84.38263,33.78751
102750399,10/2/10,0:01:00,720,Morn,Sat,AUTO THEFT,Midtown,-84.38917,33.78151
102750842,10/1/10,19:05:00,650,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37788,33.77831
102750850,9/19/10,12:00:00,640,Unk,Unk,LARCENY-FROM VEHICLE,Midtown,-84.38424,33.778
102750856,10/2/10,2:15:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37999,33.77639
102752353,10/2/10,22:30:00,730,Eve,Sat,AUTO THEFT,Midtown,-84.3676,33.77973
102760332,10/2/10,0:01:00,650,Unk,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38422,33.78562
102761126,10/3/10,13:30:00,630,Day,Sun,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
102761638,10/3/10,19:00:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37137,33.77842
102770838,10/3/10,18:00:00,670,Eve,Sun,LARCENY-NON VEHICLE,Midtown,-84.37991,33.78169
102771437,10/1/10,17:30:00,650,Unk,Unk,LARCENY-FROM VEHICLE,Midtown,-84.3888,33.78402
102771443,9/15/10,13:00:00,690,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.38482,33.77756
102780231,10/4/10,1:45:00,670,Morn,Mon,LARCENY-NON VEHICLE,Midtown,-84.38438,33.7788
102781318,10/5/10,13:00:00,720,Day,Tue,AUTO THEFT,Midtown,-84.37279,33.78177
102781884,10/5/10,18:00:00,620,Eve,Tue,LARCENY-NON VEHICLE,Midtown,-84.3728,33.77315
102782294,10/5/10,21:57:00,311,Eve,Tue,ROBBERY-PEDESTRIAN,Midtown,-84.37088,33.77367
102782350,10/5/10,20:30:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38047,33.78178
102790534,10/5/10,20:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38055,33.78728
102790818,8/30/10,12:00:00,670,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38445,33.77813
102790863,10/5/10,17:30:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38365,33.78559
102790935,10/5/10,12:30:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38187,33.77504
102792374,10/6/10,21:25:00,430,Eve,Wed,AGG ASSAULT,Midtown,-84.38449,33.77258
102792481,10/6/10,20:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38619,33.77159
102801732,9/26/10,6:15:00,341,Morn,Sun,ROBBERY-PEDESTRIAN,Midtown,-84.37088,33.77367
102810079,10/8/10,0:01:00,680,Morn,Fri,LARCENY-NON VEHICLE,Midtown,-84.38442,33.77736
102810950,10/7/10,0:00:00,690,Unk,Thu,LARCENY-NON VEHICLE,Midtown,-84.37504,33.77958
102811429,10/8/10,14:10:00,640,Day,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37981,33.78187
102812352,10/8/10,20:50:00,210,Eve,Fri,RAPE,Midtown,-84.38202,33.77446
102812495,10/8/10,20:30:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.36907,33.78049
102820652,10/8/10,19:00:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37897,33.78384
102821334,10/9/10,14:00:00,640,Day,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37869,33.77206
102821448,10/8/10,22:45:00,311,Morn,Fri,ROBBERY-PEDESTRIAN,Midtown,-84.37113,33.7795
102821645,10/9/10,15:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38896,33.79724
102822033,10/9/10,21:30:00,311,Eve,Sat,ROBBERY-PEDESTRIAN,Midtown,-84.38047,33.78178
102830204,10/9/10,21:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38331,33.77242
102830400,10/10/10,3:45:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.36907,33.78049
102830458,10/10/10,4:20:00,341,Morn,Sun,ROBBERY-PEDESTRIAN,Midtown,-84.38453,33.77615
102830929,10/10/10,11:20:00,670,Day,Sun,LARCENY-NON VEHICLE,Midtown,-84.38295,33.78363
102830980,10/9/10,15:00:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38782,33.78458
102831461,10/10/10,3:00:00,511,Day,Sun,BURGLARY-RESIDENCE,Midtown,-84.37857,33.77248
102831576,10/10/10,17:00:00,440,Eve,Sun,AGG ASSAULT,Midtown,-84.38867,33.77763
102840323,10/11/10,4:58:00,630,Morn,Mon,LARCENY-NON VEHICLE,Midtown,-84.38149,33.77285
102840584,10/10/10,23:00:00,670,Morn,Sun,LARCENY-NON VEHICLE,Midtown,-84.3812,33.78657
102840619,10/11/10,2:00:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Midtown,-84.373,33.7807
102842069,10/11/10,21:25:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38482,33.77756
102850486,10/12/10,8:00:00,630,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
102850720,10/8/10,18:00:00,521,Unk,Unk,BURGLARY-RESIDENCE,Midtown,-84.38139,33.78663
102851080,10/12/10,13:01:00,630,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38482,33.77756
102851101,10/12/10,10:45:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38459,33.77659
102851174,10/11/10,16:45:00,690,Unk,Tue,LARCENY-NON VEHICLE,Midtown,-84.38723,33.773
102851277,10/12/10,0:01:00,640,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38477,33.77368
102851454,10/12/10,13:00:00,640,Day,Tue,LARCENY-FROM VEHICLE,Midtown,-84.37298,33.78168
102852049,10/12/10,19:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.38397,33.78006
102852104,10/12/10,12:00:00,640,Eve,Tue,LARCENY-FROM VEHICLE,Midtown,-84.39037,33.78143
102861465,10/13/10,14:45:00,630,Eve,Wed,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
102861723,10/13/10,17:00:00,321,Eve,Wed,ROBBERY-PEDESTRIAN,Midtown,-84.38026,33.77258
102861878,10/13/10,15:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.37665,33.77451
102861884,10/13/10,8:15:00,660,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.38298,33.78099
102861942,10/13/10,12:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.37391,33.78153
102862114,10/13/10,20:28:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38389,33.77798
102862182,10/13/10,19:15:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.37904,33.77258
102862254,10/13/10,22:00:00,420,Eve,Wed,AGG ASSAULT,Midtown,-84.38058,33.78438
102870181,10/14/10,0:50:00,690,Morn,Thu,LARCENY-NON VEHICLE,Midtown,-84.38946,33.78123
102870302,10/14/10,0:50:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38881,33.7795
102870307,10/13/10,19:50:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38055,33.78728
102870822,10/13/10,22:00:00,710,Eve,Wed,AUTO THEFT,Midtown,-84.38533,33.77831
102870860,10/3/10,22:00:00,650,Morn,Mon,LARCENY-FROM VEHICLE,Midtown,-84.3737,33.78142
102871009,10/13/10,10:00:00,670,Day,Wed,LARCENY-NON VEHICLE,Midtown,-84.38604,33.78553
102871198,10/14/10,12:00:00,640,Day,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37941,33.78179
102872204,10/14/10,18:00:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.37891,33.78426
102880354,10/15/10,0:05:00,640,Morn,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38133,33.77715
102880583,10/15/10,0:50:00,512,Morn,Fri,BURGLARY-NONRES,Midtown,-84.38665,33.79217
102881607,10/15/10,12:00:00,690,Day,Fri,LARCENY-NON VEHICLE,Midtown,-84.38535,33.78934
102881764,10/15/10,9:00:00,650,Day,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38782,33.78572
102890453,10/15/10,21:00:00,640,Morn,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38733,33.77384
102891014,10/15/10,17:00:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.37113,33.7795
102891483,10/16/10,14:30:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37359,33.77927
102891668,10/16/10,17:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.37857,33.77248
102891773,10/16/10,16:30:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.3728,33.77949
102891919,10/16/10,19:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38263,33.77952
102892195,10/16/10,20:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38064,33.78639
102892215,10/16/10,18:30:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38047,33.78178
102892312,10/16/10,18:00:00,511,Unk,Sun,BURGLARY-RESIDENCE,Midtown,-84.37056,33.77638
102900290,10/17/10,0:00:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38307,33.78431
102900340,10/16/10,18:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38782,33.78572
102900370,10/17/10,1:00:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38442,33.77736
102900689,10/16/10,22:00:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38412,33.774
102900854,10/16/10,22:00:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.3676,33.77973
102900997,10/17/10,3:00:00,710,Morn,Sun,AUTO THEFT,Midtown,-84.38478,33.77655
102901196,10/17/10,12:00:00,640,Day,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38442,33.77736
102901416,10/17/10,16:00:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38465,33.77492
102901651,10/15/10,19:00:00,650,Unk,Unk,LARCENY-FROM VEHICLE,Midtown,-84.38438,33.7788
102901753,10/17/10,21:29:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38477,33.77368
102901754,10/16/10,23:00:00,690,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38414,33.7891
102901813,10/17/10,21:45:00,311,Eve,Sun,ROBBERY-PEDESTRIAN,Midtown,-84.38306,33.77129
102901846,10/16/10,20:00:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38735,33.77229
102901858,10/17/10,8:00:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38776,33.77543
102910413,10/17/10,14:00:00,650,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38772,33.78387
102910716,10/18/10,0:01:00,640,Morn,Mon,LARCENY-FROM VEHICLE,Midtown,-84.39033,33.78095
102911193,10/16/10,21:45:00,720,Unk,Sun,AUTO THEFT,Midtown,-84.3882,33.79345
102911692,10/18/10,17:15:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38132,33.78411
102911735,10/18/10,10:45:00,640,Day,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38923,33.78576
102911880,10/18/10,18:00:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38109,33.77953
102912106,10/18/10,20:00:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38477,33.77368
102912110,10/18/10,18:30:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37904,33.77258
102912146,10/18/10,17:30:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38752,33.7805
102920162,10/18/10,14:00:00,640,Eve,Mon,LARCENY-FROM VEHICLE,Midtown,-84.38777,33.77288
102920458,10/18/10,18:00:00,650,Morn,Tue,LARCENY-FROM VEHICLE,Midtown,-84.39164,33.79874
102920901,10/18/10,8:00:00,640,Unk,Mon,LARCENY-FROM VEHICLE,Midtown,-84.37857,33.77248
102921081,10/19/10,11:45:00,430,Day,Tue,AGG ASSAULT,Midtown,-84.38434,33.78579
102921412,10/19/10,9:00:00,670,Day,Tue,LARCENY-NON VEHICLE,Midtown,-84.38722,33.77437
102930619,10/19/10,22:00:00,640,Morn,Wed,LARCENY-FROM VEHICLE,Midtown,-84.3821,33.78465
102931069,10/19/10,10:00:00,640,Unk,Tue,LARCENY-FROM VEHICLE,Midtown,-84.37867,33.78218
102931314,10/20/10,13:32:00,311,Day,Wed,ROBBERY-PEDESTRIAN,Midtown,-84.38022,33.78202
102931698,10/16/10,8:00:00,640,Unk,Unk,LARCENY-FROM VEHICLE,Midtown,-84.3853,33.7775
102932041,10/20/10,13:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.3689,33.77403
102932243,10/20/10,13:00:00,640,Day,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38293,33.77743
102932427,10/20/10,21:00:00,311,Eve,Wed,ROBBERY-PEDESTRIAN,Midtown,-84.38064,33.77966
102932445,10/20/10,21:15:00,311,Eve,Wed,ROBBERY-PEDESTRIAN,Midtown,-84.38109,33.77953
102932525,10/20/10,21:00:00,640,Eve,Wed,LARCENY-FROM VEHICLE,Midtown,-84.38412,33.774
102940306,10/21/10,0:00:00,640,Morn,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38387,33.78305
102941080,10/21/10,5:45:00,640,Day,Thu,LARCENY-FROM VEHICLE,Midtown,-84.38716,33.78966
102941159,10/21/10,12:31:00,690,Day,Thu,LARCENY-NON VEHICLE,Midtown,-84.37151,33.78119
102941770,10/21/10,16:40:00,630,Eve,Thu,LARCENY-NON VEHICLE,Midtown,-84.38438,33.7788
102950292,10/22/10,0:01:00,710,Morn,Fri,AUTO THEFT,Midtown,-84.38307,33.78431
102951094,10/21/10,18:50:00,640,Eve,Thu,LARCENY-FROM VEHICLE,Midtown,-84.36828,33.78135
102951776,10/22/10,16:20:00,630,Eve,Fri,LARCENY-NON VEHICLE,Midtown,-84.36561,33.77469
102952250,10/22/10,8:00:00,650,Day,Fri,LARCENY-FROM VEHICLE,Midtown,-84.3882,33.78937
102952411,10/22/10,20:00:00,640,Eve,Fri,LARCENY-FROM VEHICLE,Midtown,-84.38975,33.77487
102952705,10/22/10,23:07:00,690,Morn,Fri,LARCENY-NON VEHICLE,Midtown,-84.37869,33.77206
102960369,10/23/10,2:55:00,710,Morn,Sat,AUTO THEFT,Midtown,-84.39033,33.78095
102960421,10/23/10,2:30:00,410,Morn,Sat,AGG ASSAULT,Midtown,-84.38139,33.78663
102960825,10/23/10,1:00:00,670,Morn,Sat,LARCENY-NON VEHICLE,Midtown,-84.38526,33.77407
102961157,10/22/10,22:00:00,710,Morn,Sat,AUTO THEFT,Midtown,-84.38122,33.77833
102961258,10/21/10,15:00:00,630,Unk,Unk,LARCENY-NON VEHICLE,Midtown,-84.38055,33.77265
102961404,10/23/10,11:51:00,690,Day,Sat,LARCENY-NON VEHICLE,Midtown,-84.38963,33.77694
102961486,10/23/10,16:05:00,630,Eve,Sat,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
102961575,10/23/10,14:00:00,640,Eve,Sat,LARCENY-FROM VEHICLE,Midtown,-84.38422,33.78562
102970180,10/23/10,11:50:00,620,Eve,Sat,LARCENY-NON VEHICLE,Midtown,-84.38154,33.77385
102970827,10/23/10,23:45:00,640,Morn,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38307,33.78152
102971223,10/23/10,22:00:00,640,Unk,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38471,33.78633
102971346,10/24/10,13:30:00,720,Day,Sun,AUTO THEFT,Midtown,-84.3676,33.77973
102971668,10/24/10,13:00:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38442,33.77736
102971939,10/24/10,22:00:00,630,Eve,Sun,LARCENY-NON VEHICLE,Midtown,-84.38752,33.7805
102971986,10/24/10,18:30:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.37151,33.78119
102972025,10/24/10,18:00:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.38732,33.77509
102972058,10/24/10,17:00:00,640,Eve,Sun,LARCENY-FROM VEHICLE,Midtown,-84.3676,33.77973
